,TARGET
77157,0
99057,0
119730,0
38907,0
73558,0
26477,0
146194,0
13738,0
25544,0
89316,0
139707,0
47226,0
118133,0
20582,0
68973,0
185771,0
27807,0
161884,0
181060,1
133013,0
92236,0
128419,0
16820,0
96972,0
166582,0
99316,0
148723,0
102789,0
99291,0
105852,0
124415,0
92416,0
58911,0
42014,0
101095,0
175632,0
152231,0
79830,0
43284,0
134936,1
7937,0
184447,1
130398,0
60032,0
83188,0
181719,0
125766,0
82047,0
135399,0
58156,0
166259,0
36766,0
109277,0
125337,0
168738,0
94992,0
58615,0
134958,0
102332,0
144857,1
81528,0
155096,1
114476,0
86878,0
60249,0
92878,0
85083,0
121039,0
10004,0
9476,0
132839,0
109791,1
188822,0
77390,0
42395,0
50494,0
86901,0
184822,0
138104,0
139800,0
182248,1
27976,0
165830,0
67200,0
62404,1
44253,0
118392,0
141040,0
40730,0
30486,0
69762,0
165240,0
121384,0
150805,0
134297,0
184519,0
14091,0
96207,0
149225,0
141694,0
48372,0
75454,0
98929,0
136686,0
16944,0
183785,0
115926,0
106211,0
139191,0
113303,0
54144,0
193090,0
150419,0
22509,0
69231,0
15183,1
110162,0
86159,0
145361,0
121709,0
45699,0
193221,0
167318,0
102570,0
67026,0
169586,0
177347,0
96660,0
55976,0
93209,0
56025,0
8682,0
72748,0
157745,0
115454,0
43836,0
86189,0
95968,0
157924,0
192845,0
47876,0
159491,0
22718,0
44748,0
75664,0
72582,0
110618,0
158715,0
191075,0
69995,0
9847,1
137264,0
19798,0
22120,0
35798,0
169640,0
86635,0
135666,0
157539,0
71322,0
22836,0
43570,0
36999,0
53194,0
3354,0
84163,0
124420,0
32689,0
53794,0
144427,0
1221,0
11452,0
88025,0
173476,0
140156,0
84708,0
173640,0
173015,0
184605,0
73064,0
12816,0
59476,0
56983,0
133795,0
126479,0
82456,0
114351,0
190934,0
137056,0
91342,0
2749,0
144144,0
145218,0
83336,0
62344,0
54849,0
130051,0
8978,0
139505,0
161506,1
111231,0
25499,0
28429,0
13493,0
117190,0
19427,0
8384,0
19285,0
64556,0
7539,0
102957,0
120049,0
138316,0
41634,0
112578,0
193608,1
140851,0
20234,0
120799,0
38346,0
109637,1
109436,0
189288,0
59486,0
7982,0
45433,0
125566,0
74140,0
155313,0
152775,0
74026,0
38319,0
53516,0
111236,0
21949,0
12709,0
104662,0
38388,0
89952,0
183730,1
78965,0
18691,0
154102,0
15771,0
4352,0
99322,0
156759,0
165244,0
152925,0
176150,0
132746,0
15297,0
191510,0
59552,0
183502,0
108337,0
132179,0
178460,0
51643,0
35780,1
12908,1
148360,0
85721,0
193542,0
95710,0
160471,0
27329,0
176278,0
111176,1
48754,0
11396,0
89161,0
94773,0
30270,0
1923,0
82762,0
151723,0
34400,0
138257,0
105288,0
153875,0
118461,0
152463,0
18611,0
93792,0
150892,0
2912,0
89875,0
624,0
161126,0
95812,0
133330,0
182057,0
129601,0
106508,0
83649,0
54647,0
14754,0
130389,0
65432,0
107115,0
121681,1
97073,0
172510,0
116940,0
126025,0
46263,0
185132,1
193732,0
101939,0
95172,0
117261,0
71391,0
145894,0
67522,0
117717,1
125248,0
134120,0
8460,0
193604,0
77688,0
79979,0
66660,0
73793,0
65994,0
93265,0
93035,0
72737,1
110325,0
154941,0
86064,0
76381,0
107999,0
131859,0
36386,0
156198,0
131598,0
182285,0
45773,0
42499,0
141260,0
14842,0
154243,0
171736,0
70085,0
117747,0
28804,0
83375,0
188532,0
87385,0
69812,0
131115,0
59997,0
102894,0
183040,0
159839,0
45716,0
87584,0
46515,1
147895,0
165643,0
103301,0
58252,0
111104,0
137713,0
154321,0
81949,0
36382,0
52195,1
57023,0
104609,0
151308,0
14540,0
166407,0
16688,0
69727,0
164501,0
189327,0
166821,0
113062,1
3001,0
6660,0
115641,0
32850,0
2224,1
117252,0
3077,0
156202,0
15383,0
40849,0
91538,0
114228,0
187700,0
27034,0
169776,0
193652,0
93126,0
171563,0
69391,0
51713,0
172870,0
173851,0
70423,1
91972,1
7553,0
192920,0
115674,0
57639,0
119164,0
1010,0
23201,0
164305,0
91043,0
79236,0
183294,1
150288,0
135487,0
182021,0
118343,0
29239,0
15999,0
125808,0
189664,0
17480,0
173542,0
188607,0
82667,0
103642,0
50194,0
12248,0
134008,0
32184,0
24637,1
172183,0
40006,0
82666,0
74225,0
97308,0
83154,0
138701,0
171303,0
122027,0
79343,0
3950,0
78598,0
66559,0
79097,0
122999,0
71762,0
19029,0
129436,0
122944,0
166304,0
166716,0
177356,0
22768,0
86005,0
51449,0
141201,0
5398,0
89109,0
130926,0
131491,0
178884,0
147600,0
74249,0
75869,0
127496,0
22111,0
88774,0
143061,0
8686,0
78626,0
159748,0
72230,0
71311,0
107988,0
23183,0
109336,0
159558,1
193659,0
68276,0
121547,0
1021,0
160401,0
87844,0
4035,0
167174,0
155853,0
170065,0
48709,0
34658,0
146518,0
102014,0
89762,0
73263,0
126563,0
91446,0
179549,0
176060,0
70243,0
192164,0
160703,0
173867,1
121661,0
123240,0
50653,1
146074,0
12821,0
130603,0
169967,0
78830,0
63704,0
91365,1
174272,0
29105,1
94675,0
53868,0
82229,0
83244,0
48813,0
19314,0
114662,0
148229,0
16909,0
48040,1
6697,0
123657,1
48236,0
6530,0
9594,0
169579,0
14892,0
83582,0
61660,0
145939,0
39100,0
29548,0
103998,0
75928,0
120276,0
45052,1
48679,0
100466,0
15182,1
11447,0
148193,0
108893,0
162182,0
90596,0
35181,0
82806,0
147126,0
20834,0
147115,0
57944,1
37869,0
118719,0
192688,0
112192,0
188074,0
63985,0
179807,0
16990,0
23473,0
191345,0
165859,0
124619,0
152519,0
129661,0
41414,0
102306,0
82602,0
86144,0
113331,0
70957,0
155852,0
82214,0
79244,0
61006,0
66655,0
174667,0
166030,0
122546,0
167068,1
102771,0
101529,0
34311,0
68731,0
19133,0
3593,0
1561,0
72311,0
97296,0
140788,0
145590,0
55082,0
54979,0
75279,0
193228,0
139115,0
20784,1
145201,0
188393,0
45050,0
13442,0
101219,0
96567,0
94167,0
14891,0
58736,0
187289,0
7882,0
128783,0
69920,0
177080,0
7358,0
129964,0
105146,0
49413,0
50179,0
110161,0
18523,0
86376,0
115476,0
85250,0
64912,0
151722,0
21402,0
90099,0
159861,1
187265,1
76317,0
85788,0
92145,0
80989,0
35359,1
149194,1
17649,0
89754,0
143487,0
133358,0
65965,0
82436,0
38713,0
86792,0
86397,0
96954,1
89830,1
118538,0
124528,0
37235,0
141882,0
44602,0
28577,0
138833,0
118770,0
58509,0
160507,0
149585,0
60127,0
66469,0
192800,1
128234,0
109322,0
144106,0
110261,0
91944,0
38075,0
165675,0
26779,0
152365,0
35477,0
53240,0
184516,0
117969,0
148735,0
193074,0
134631,0
180826,0
41370,0
137119,0
181071,0
14403,0
20408,0
74054,0
149371,0
15038,0
120873,0
20845,0
126520,0
111580,1
182043,0
90528,0
130937,0
69674,0
151619,0
170477,0
131530,0
135060,0
158478,0
138693,0
7170,0
187341,0
117554,0
81147,0
114705,0
170137,0
77670,1
193785,0
99726,0
50670,0
54336,0
148071,0
64827,0
106073,0
104170,0
138921,0
46128,0
4712,0
142685,0
44371,0
184693,0
166834,0
194597,0
164004,0
175379,0
129557,0
37188,0
59666,1
17909,0
149120,0
133002,0
36239,0
95443,0
48777,0
138058,1
176583,0
6279,1
170512,1
105193,0
9219,0
144960,0
142892,0
18075,1
135162,0
72906,0
34340,0
185642,0
22140,1
91819,0
7035,0
110382,0
3167,0
133861,0
84818,0
68112,0
76080,0
146369,0
39667,0
171590,0
71583,1
178132,0
156572,0
16528,0
144642,0
24889,0
107564,0
64588,1
114978,0
189757,1
87249,0
182816,0
6608,0
132468,0
89525,0
187899,0
139114,0
90762,0
21272,0
34285,0
36871,0
161545,0
74788,0
175470,0
100035,0
188808,0
20978,0
159110,0
69775,0
3540,0
97055,0
8909,0
61984,0
167638,0
71872,0
53725,0
124597,0
14970,0
31418,0
173138,0
6198,0
66355,0
15495,0
28182,0
104358,0
74332,0
144880,0
26892,0
190391,0
147859,0
135816,0
179221,0
93120,0
48956,0
110040,0
129321,0
72111,0
135129,1
54855,0
85465,0
20255,0
73571,0
184717,0
44054,0
49340,0
151710,0
147505,0
77202,1
100109,0
88376,0
137619,1
36166,0
64122,0
189225,0
69635,0
25950,0
63086,0
133037,0
148997,0
124756,0
58641,0
62821,0
52882,0
152082,0
85621,0
154428,0
136960,0
98464,1
188276,0
40398,0
137913,0
126832,0
156014,0
138581,0
170261,0
96909,0
181976,0
131740,1
188969,0
63232,0
113137,0
165550,0
25736,0
73356,0
193712,0
135453,0
121645,1
31580,0
80492,1
142521,0
140852,0
76788,0
64439,0
180610,0
104186,0
161316,0
77524,0
7053,0
173293,0
37182,0
178874,0
160343,0
21783,0
1506,0
186544,0
132385,1
87444,0
94641,0
38658,0
11652,0
24618,0
155387,0
154255,0
145116,1
57076,0
105283,0
94302,0
191670,0
156812,0
83614,0
152556,0
173681,0
95995,0
68557,1
135421,1
27703,0
76753,0
182216,0
132144,0
134136,0
128838,1
147404,0
154304,0
16948,0
25849,0
133140,1
166998,1
18015,0
77272,0
50021,0
97848,0
184249,0
85566,0
157330,0
20914,0
6493,0
188246,0
181848,0
90257,0
20993,0
134772,0
12926,0
88006,0
23349,1
21977,0
8465,0
169377,0
16570,0
126828,0
34087,0
147132,0
162207,0
136589,0
161381,0
37240,0
34599,1
32652,0
75465,0
85536,0
83734,0
189421,1
176440,0
100689,0
36884,0
267,0
86852,0
35098,0
187288,0
17786,0
27992,0
48286,0
194065,0
191647,0
173238,0
130345,0
173434,0
98122,0
33972,0
125519,1
132098,0
68337,0
141186,0
155668,0
145458,0
170038,0
32572,0
12091,0
105779,0
184298,0
160837,0
44010,0
122304,0
90724,0
85088,0
80574,0
164337,0
64285,0
191489,0
69126,0
66778,0
43334,0
188735,0
19866,0
12904,0
31811,0
43767,0
44282,0
149445,0
98590,0
19978,0
150823,0
155790,0
80541,0
84121,0
27528,0
102416,0
11889,0
77354,0
129567,0
133219,0
111184,0
57117,1
17210,0
99752,0
120346,0
12927,0
75505,0
124622,0
111103,0
90700,1
24710,0
110112,0
172006,0
167416,0
164836,0
149166,0
173902,0
168416,0
179501,0
76245,0
93688,0
102863,0
66516,0
94353,0
188871,1
159706,0
118361,0
153912,0
131596,1
23044,0
63887,0
121649,0
133397,1
68931,0
9346,0
162800,0
29836,0
145886,0
148128,1
21857,0
27973,0
11413,0
15642,0
31700,0
59936,0
95674,0
156099,0
98725,0
58515,0
23153,0
193517,0
10709,0
55766,0
89435,0
92647,0
60188,0
158574,0
173493,0
76286,0
9033,1
155212,0
167244,0
144272,0
148901,0
71907,0
19705,0
159025,0
51997,0
29423,0
187235,0
124442,0
178103,0
84936,0
38559,0
95528,0
151903,0
72894,0
152571,0
51417,0
113214,0
13226,0
108302,0
66989,0
52712,0
59988,0
48863,1
164674,0
610,0
77892,0
75009,0
24176,0
75403,0
82445,0
51627,0
168659,0
145431,0
66730,0
170496,0
187866,1
42307,0
35489,0
120847,0
132141,0
139299,0
73489,0
139279,0
22024,0
128870,0
42513,1
119478,0
147118,1
120232,0
157682,0
8844,0
122774,0
26545,0
7225,0
151,0
76012,0
162249,0
90440,0
152916,0
42172,0
2744,0
69691,0
187431,0
131897,0
127420,1
117384,0
30581,0
190535,0
29405,0
175202,0
193555,0
190366,0
135336,1
185297,0
136709,0
81308,0
9825,0
137451,0
112032,0
123414,0
10939,0
76367,0
148033,0
192136,0
123488,0
128602,0
41124,0
55204,1
162530,0
21108,0
96674,1
140404,0
148855,1
80904,0
115378,0
19969,0
70647,0
165642,0
16099,0
91703,0
33116,0
152044,0
145860,1
118870,0
105097,0
71155,0
5359,0
8697,1
59599,0
27960,0
70123,1
19790,0
75288,1
58845,0
190020,0
157143,0
28527,1
27940,0
4567,0
186650,0
120403,0
104446,0
75590,0
5719,0
54000,0
179510,0
104471,0
108264,0
178709,0
107678,0
45646,0
192029,0
103099,0
79977,0
99737,0
142095,0
119900,1
96316,1
17373,0
134452,0
14941,0
98936,1
156437,0
28177,0
184025,0
3275,1
38557,0
103433,0
80129,0
41133,1
179428,0
183538,0
106860,0
186880,0
180357,0
6979,0
131510,0
173062,0
61875,0
25778,0
18329,1
161391,0
38025,0
176207,0
101817,0
118095,0
154975,0
114982,0
164579,0
7908,0
61607,0
15631,0
168512,0
110377,0
141734,0
22982,0
42654,0
163795,0
98266,0
33694,0
38041,0
28114,0
26442,0
5220,1
159214,0
138782,0
146928,0
107932,0
60669,0
184144,0
152886,0
66585,0
125391,0
40766,0
179600,0
169839,0
25203,0
147054,0
193128,1
33497,0
101647,0
158676,0
153346,0
69017,0
75947,0
19417,0
120603,0
33335,0
135842,0
178439,0
39059,0
117701,0
81229,1
190018,0
129151,0
95959,1
151383,0
146483,0
133724,0
6166,0
179566,0
192516,0
52414,0
194050,0
13190,0
36586,0
156717,0
75186,0
152107,0
99175,0
57968,0
28014,0
103455,0
77988,0
67006,0
128205,0
159981,0
56767,0
89401,0
31185,0
68835,0
16872,0
68569,0
34792,0
57151,0
139337,0
53795,0
68229,0
159366,0
108708,0
155282,0
14597,0
108260,0
99906,0
169936,0
158949,0
19298,0
57819,0
3254,0
158378,0
94516,0
8894,0
96327,0
94070,1
55262,0
108809,0
142137,0
100973,0
157490,0
21388,0
96996,0
31979,0
60479,0
73116,0
111825,0
23913,0
178743,0
72377,0
35308,0
131511,0
45817,1
119156,1
89345,0
112197,0
116903,0
65465,0
170882,0
120275,0
123430,0
41587,0
109682,0
129582,0
12183,0
69500,0
176154,0
9546,0
152879,0
187659,0
66712,0
13024,0
151991,0
147631,0
95908,0
157031,0
157948,0
146901,0
176216,0
114617,0
102168,0
171436,0
166057,0
40704,0
80768,0
30759,0
36087,0
174388,0
39545,0
49093,0
80560,0
127108,0
173145,0
15292,0
136285,0
22648,0
51013,0
52917,0
91941,0
150263,0
97259,0
98655,0
144419,0
116307,0
71813,0
97047,0
98503,0
9064,1
182324,0
73033,0
95319,0
25800,0
3585,0
34807,1
59216,0
39536,0
183041,0
109661,0
183091,0
113580,0
117176,1
78667,0
40312,1
138210,0
87865,0
104461,1
102557,0
100731,0
168736,0
120412,0
27723,0
70989,0
91187,1
40896,0
46253,0
121884,0
90625,0
31380,0
164902,0
25522,0
42187,0
64563,1
135565,0
39488,0
32105,0
169757,0
34301,0
23408,0
71390,0
87281,0
174050,0
147260,0
79026,0
106064,1
194551,0
94988,0
78849,0
121659,0
124818,0
168191,0
147903,0
131659,0
58135,0
7088,0
28919,0
68814,0
186146,0
34009,0
29251,0
147707,0
111119,0
87910,0
159559,0
135114,1
75242,0
159406,0
9278,0
91618,0
96195,0
176336,0
106230,0
32879,0
132655,0
167031,0
45176,0
75640,1
180540,0
36152,0
125674,0
35484,0
55584,0
26571,0
34828,0
177410,0
69444,0
23571,0
154159,0
96272,0
134123,0
98211,0
75651,0
186352,0
18737,0
23398,0
41812,0
21309,0
18093,0
34914,0
135580,0
81652,0
15594,0
93274,0
97343,0
3792,0
75195,0
119289,1
150073,0
96728,1
134710,1
123837,0
85848,0
55176,1
48656,0
70632,0
83695,0
141919,0
51235,0
192478,0
61427,1
62167,0
88833,0
24708,0
73721,0
179461,0
16130,0
119089,0
176156,0
155724,0
55586,0
32082,0
162780,0
120812,0
61736,0
61152,0
62044,0
40558,0
26917,0
44279,0
91304,0
167860,0
126157,0
88590,0
158990,0
76540,0
85056,0
18539,1
136028,0
135521,0
16147,0
127103,0
82140,0
70709,0
33278,0
167194,0
135595,0
55576,0
112255,0
192540,1
153970,0
14570,1
137258,0
111926,0
15094,0
100965,0
177247,0
747,0
164886,0
158229,0
74606,0
145975,0
164735,0
184944,0
18003,0
146233,0
152602,0
139868,0
18725,0
52788,0
182893,0
150195,0
3541,1
148790,0
173988,0
134913,0
148620,0
116514,0
180174,0
114723,0
85801,0
113501,1
1607,0
149713,0
50067,0
129196,0
120802,0
15345,0
101152,0
35842,0
4065,0
30448,0
152192,0
41356,0
163308,0
53890,0
1321,1
172705,0
31448,0
96549,0
186879,0
45861,0
102121,0
101867,0
176734,0
89257,1
115385,0
85216,0
8982,0
140726,0
29289,0
59907,0
133654,0
81572,0
53102,0
20706,0
166858,0
12391,0
34274,0
158685,0
126074,0
1269,1
115929,0
84124,0
47075,0
130096,0
149653,0
17427,0
23535,0
98012,0
109785,0
76961,0
70167,0
99293,0
137381,0
60584,1
161835,0
76729,1
86984,0
117863,0
28877,0
104353,0
171608,0
155733,0
66363,0
85018,0
72691,0
105229,0
113659,0
81299,0
29651,0
189534,0
73372,0
106220,0
34091,0
38590,1
23232,1
159170,0
31595,0
33073,1
44140,0
145303,0
123185,0
136374,0
5193,0
528,0
128297,0
148830,0
21049,1
167240,0
162705,0
65356,0
1040,0
40965,0
160130,0
165857,0
2876,0
182932,0
82448,0
151175,0
134392,1
98969,0
169806,0
76783,0
118432,0
113379,0
21858,0
958,0
91144,0
181204,0
7627,0
71800,0
120550,0
71383,0
162205,0
52834,0
93947,0
96081,0
189975,1
80383,0
123624,0
185046,0
156773,0
90232,0
75768,0
78338,0
135739,0
150078,0
167438,0
152809,1
155217,0
95585,1
22756,1
168665,0
165481,0
108989,0
38575,0
66659,0
129021,0
180447,0
8338,0
43564,0
144709,0
74105,0
110189,0
48410,0
142821,0
192243,0
141697,0
142862,0
126086,0
42223,0
51159,1
79225,0
3641,0
128239,0
55300,0
155848,0
177047,0
175824,0
97562,0
128753,1
126868,0
55646,0
4827,0
189673,0
85575,0
71212,0
20169,0
21227,0
16339,1
16861,0
18814,0
75673,0
141311,0
26168,0
12871,0
8514,1
125136,0
32179,0
52118,0
30846,0
17765,1
151125,1
160989,0
32605,0
153842,0
193216,0
11235,0
38739,0
182604,1
95598,0
108858,0
27826,0
89517,0
178889,1
142489,0
87752,0
4629,0
65675,0
161203,0
68498,0
83979,0
60954,0
84479,0
75000,0
32192,0
9041,0
155194,0
31853,0
151165,1
141529,0
163864,0
105536,0
40242,0
193529,0
66177,0
70544,0
163576,0
135745,0
13098,0
149656,0
154857,0
160360,0
133921,0
22619,0
138930,0
33859,0
3061,0
160068,0
22449,0
32753,0
190732,0
124801,0
78857,0
189805,0
59604,0
161668,0
40076,0
107390,0
21734,0
18197,0
128131,0
17001,0
149751,0
74909,0
84609,0
35037,0
170067,0
185128,0
38193,0
128438,0
67827,0
117885,0
106859,0
52399,0
136861,0
181298,0
38125,0
3748,0
115040,1
142148,0
114481,0
31181,0
129598,0
79938,0
73995,0
167897,0
45040,0
140792,0
189433,0
117815,0
7464,0
101720,0
193615,0
174404,0
113847,0
101566,0
36732,0
132590,0
79131,0
124083,0
61618,0
162018,0
89194,0
92321,0
14305,0
125215,0
25448,0
87353,0
44933,0
9335,0
75503,0
81929,0
144185,0
90538,0
58340,1
58922,0
62386,0
87628,0
185827,0
164617,0
35749,0
193008,0
94082,0
29604,0
101332,0
176026,0
129018,1
192364,0
187231,0
184430,0
62623,0
138595,0
19542,1
1354,0
51487,0
123115,0
177904,0
125982,0
73579,0
98224,1
67169,0
73276,0
41772,0
97258,0
129094,0
123597,0
93055,0
148344,0
84143,0
156509,0
116480,0
23522,0
28092,0
80596,0
15150,0
35403,0
144796,0
168549,0
47205,0
115095,0
50204,1
60858,0
1236,0
15694,0
184410,0
115518,0
35052,0
164619,0
46807,0
100361,0
26407,0
193971,0
100665,0
157124,0
148518,0
2281,0
50268,0
2692,0
98272,0
167272,0
79138,0
177133,0
138309,0
43383,0
71378,0
191550,0
82727,1
104351,0
121945,0
78697,1
180384,0
190313,0
106059,0
99138,0
54444,0
21916,0
106614,0
152024,1
90004,0
48428,0
124181,0
180797,0
55547,0
70337,0
164983,0
115930,0
172820,0
41590,1
54596,0
12221,0
103680,0
7411,0
158793,0
141657,0
58915,0
3257,0
132127,1
177771,0
50498,0
63857,0
57085,0
186354,0
175825,0
99365,1
189720,0
118382,0
103963,0
80621,0
102088,0
124016,1
165451,0
162475,0
35383,0
65162,0
171700,0
32097,0
147957,0
110971,0
167850,0
7310,0
133,0
83874,0
144481,0
95781,0
16969,0
18450,0
89741,0
91317,0
153915,0
18545,1
91543,0
29216,0
80610,0
114323,0
193972,0
44822,1
137932,0
163675,0
58297,0
47473,0
42358,0
47693,1
155525,0
183680,0
25097,0
124569,0
22046,0
77435,0
44406,0
18999,1
124386,0
150155,1
81476,0
29190,0
95328,0
149223,0
127259,0
109344,1
116398,0
104002,1
56395,0
181167,0
41447,0
124588,0
178615,0
155545,0
35995,0
163621,0
65928,0
24316,0
53337,0
178888,0
190800,0
127485,0
59366,1
33228,0
112645,0
156011,0
152445,1
7043,0
100282,0
39284,0
111060,0
23384,0
10554,0
82653,0
2180,0
27390,0
172898,0
155920,0
110927,0
98267,0
34019,1
178441,0
77084,1
126172,0
112539,0
7441,0
131882,0
99474,0
193477,0
101922,0
173728,0
162605,0
29724,0
45918,0
95906,0
58896,0
61414,0
194612,0
177831,0
159122,0
71118,0
193432,0
90885,0
136858,0
64163,0
162539,0
155257,0
144755,0
112373,0
158070,0
177870,0
100924,1
27561,0
136669,0
114381,0
130618,0
186757,0
113194,0
121308,0
139999,0
93870,0
40265,0
193621,0
54843,0
10136,0
88886,0
134615,0
157223,0
189235,0
92859,0
153032,0
156341,0
123621,0
69555,0
122967,0
91061,0
175671,0
76967,0
158352,0
93403,0
86672,0
47812,0
76727,0
16405,0
9597,0
146652,0
183932,1
44375,0
126713,1
124787,0
60920,1
86081,0
130426,1
168501,0
192474,0
160086,0
155104,1
156459,0
174623,1
141188,0
68015,0
33489,0
66214,1
42364,0
37222,0
41851,0
182615,0
87924,0
9158,0
160673,0
92788,0
38809,0
19464,0
95996,0
172562,1
96354,0
137638,0
106652,0
143735,0
47949,0
157522,0
109475,0
52206,0
43820,1
66948,1
98647,0
62416,0
161797,0
39953,0
130653,1
111152,0
88338,0
112372,0
180687,0
54677,0
119930,0
163435,0
194193,0
65278,0
137819,0
138475,0
65038,0
58690,0
47773,1
5723,0
110373,0
77978,0
98569,0
112262,0
65255,0
180184,0
54185,0
44546,0
53514,0
118515,0
16587,1
97625,1
126647,0
177177,0
17957,0
132489,1
140430,0
166514,0
8327,0
148634,0
175915,0
23450,0
116230,0
170040,0
43018,0
108683,1
64330,0
17499,0
155744,0
70954,0
75781,0
180733,0
32735,0
64890,0
46022,1
109310,0
28842,0
92045,0
96214,0
169361,0
109531,0
37047,0
70535,0
149956,0
51745,0
89729,0
57979,0
30814,0
54852,0
38324,0
117330,0
173671,0
156955,0
33234,0
102334,0
112659,1
42108,0
14491,0
162380,0
47367,0
114759,0
36304,0
140523,0
162863,0
189646,0
128932,0
118201,0
148096,0
63402,0
32323,1
126702,0
22582,0
164194,0
95890,0
11590,0
60849,0
185790,1
21609,0
55568,0
146625,0
193019,0
90014,0
92057,0
100957,0
68971,0
38827,0
177623,0
177155,0
15316,0
164722,0
28222,0
154297,0
51787,0
90240,0
95285,0
56314,0
64494,0
60827,0
88469,0
111187,0
150610,0
29833,0
32321,1
91947,0
27668,0
21440,0
53254,0
54126,1
177250,0
119407,0
86594,0
182861,0
29722,0
170775,0
98991,0
100187,0
136037,0
10129,0
27143,0
47783,0
59340,0
78478,0
27497,1
87875,0
71433,0
44686,0
38335,1
13266,0
6820,0
16165,0
78666,0
62798,0
70531,0
67310,0
194656,0
59056,0
16292,0
10796,0
18773,0
48750,0
178715,0
48078,0
194222,0
186894,0
123394,1
78113,0
7082,1
78792,0
104925,0
152922,0
102527,0
9046,0
61990,0
42392,0
94161,1
116595,0
108266,0
60613,0
169193,0
103298,0
193489,0
69698,0
161636,0
169808,0
46475,1
6086,1
166235,0
8799,0
115418,1
133457,0
121984,0
79734,0
102106,0
129686,0
134703,0
136990,0
58463,0
193597,0
106782,0
87810,0
96536,0
351,0
142272,0
135021,0
59537,0
94295,0
42068,0
179213,0
193725,0
134034,0
24816,0
16639,0
178273,0
118015,0
8040,0
28536,0
69896,0
187665,0
187873,0
119876,0
117397,0
162560,0
1365,0
59764,0
127285,0
29026,0
95259,0
115606,1
57956,0
190224,0
158903,0
160222,0
93579,0
136711,0
155787,0
54978,0
125451,0
185802,0
159718,0
13364,0
20542,0
50851,0
149611,0
79057,0
132332,0
160697,0
112991,0
69830,0
63490,0
164428,0
160263,0
96602,0
108819,0
60645,0
175398,0
141905,0
126274,0
80550,0
193210,0
113001,0
171188,0
108836,0
102601,0
93218,0
110378,0
28805,1
155160,0
144994,0
180186,0
131569,0
39557,0
154972,0
108711,0
64410,0
189989,0
65665,0
115808,0
30061,0
148525,0
39104,0
125458,0
46714,0
56272,0
13416,0
34623,0
101999,0
178940,0
160488,0
141719,1
148773,1
2845,0
174907,0
107550,0
72882,0
63227,1
161794,0
194079,0
63321,0
147610,0
139373,0
160908,0
110651,0
177928,0
103041,0
159302,0
166572,0
180172,0
121815,0
79072,0
175976,0
75692,0
22988,0
158415,0
139796,1
55302,0
168460,1
188457,0
9754,0
13548,1
52081,0
41318,0
159919,0
185338,0
21305,0
119904,1
68611,0
138641,0
166893,0
104880,0
162802,0
142887,0
84793,0
7396,0
20050,0
